
"'%value%' appears to be a DNS hostname but contains a dash in an invalid position", "'% Vērtība%", šķiet, ir DNS hostname taču satur domuzīmi nederīgu stāvoklī "
"'%value%' appears to be a DNS hostname but the given punycode notation cannot be decoded", "'% Vērtība%", šķiet, ir DNS hostname bet, ņemot punycode notācija nevar dekodēt "
"'%value%' appears to be a local network name but local network names are not allowed", "'% Vērtība%", šķiet, vietējā tīkla nosaukums bet vietējie tīkla vārdi nav atļauts "
"'%value%' appears to be an IP address, "'% Vērtība%' šķiet IP adrese
"'%value%' does not appear to be a valid URI hostname", "'% Vērtība%" nešķiet būt derīgs URI hostname "
"'%value%' does not appear to be a valid local network name", "'% Vērtība%" nešķiet būt derīgs vietējais tīkls nosaukums "
"'%value%' does not match the expected structure for a DNS hostname", "'% Vērtība%' neatbilst paredzamo struktūru DNS hostname"
"A joint field with this alias (%s) is already declared", "Kopīga lauks ar šo alias (% s) jau paziņoja"
"Add Option", "Pievienot Option"
"An error occurred while loading a record, "Kļūda ielādējot rekordu
"An error occurred while loading the collection, "Kļūda ielādējot kolekciju
"An error occurred while saving a record, "Kļūda saglabājot ierakstu
"Attempt to add an invalid object", "Mēģinājums pievienotu nederīgu objektu"
"Attribute '%s' used in configurable products", "Prasme '% s' izmantots konfigurējamas produktiem"
"Attribute Code", "Prasme kodekss"
"Attribute Label", "Prasme Label"
"Attribute Properties", "Prasme Properties"
"Attribute object is undefined", "Prasme objekts ir nenoteikts"
"Attribute set with the ""%s"" name already exists.", "Atribūtu komplekts ar" "% s" "nosaukums jau eksistē."
"Attribute with the same code", "Prasme ar to pašu kodu"
"Can't create table: %s", "Nevar izveidot tabulu:% s"
"Catalog Input Type for Store Owner", "Katalogs ievades veids, lai veikala īpašnieks"
"Current module EAV entity is undefined", "Pašreizējā modulis IDV vienība ir nenoteikts"
"Current module pathname is undefined", "Pašreizējais modulis pathname ir nenoteikts"
"Data integrity: No header row found for attribute", "Datu integritāte: Nr galvenes rindā atrasts atribūtu"
"Date", "Datums"
"Decimal Number", "Decimālskaitļa"
"Default Product Listing Sort by not exists on Available Product Listing Sort By", "Noklusētais Produkta sarakstu Kārtot nevis eksistē pieejams produkts Listing Sort By"
"Default Value", "Noklusētā vērtība"
"Default option value is not defined", "Noklusētā iespēja vērtība nav definēts"
"Delete", "Dzēst"
"Dropdown", "Nolaižamā"
"Email", "E"
"Entity collection expected.", "Entity kolekcija gaidīts."
"Entity collections expected.", "Uzņēmums sagaidāmie kolekcijas."
"Entity instance is not defined", "Vienību instancē nav definēts"
"Entity is not initialized", "Uzņēmumam nav inicializēts"
"Entity object is undefined", "Entity objekts ir nenoteikts"
"Failed to load node %s from config", "Neizdevās ielādēt mezglā% s no config"
"For internal use. Must be unique with no spaces. Maximum length of attribute code must be less then %s symbols", "Iekšējai lietošanai ir jābūt. Unikāls bez atstarpēm. Maksimālais atribūta koda jābūt mazāk tad% s simboli"
"Form Element with the same attribute", "Forma elements ar tādu pašu atribūtu"
"Form Fieldset with the same code", "Veidlapa Fieldset ar tādu pašu kodu"
"Form Type with the same code", "Forma tips ar tādu pašu kodu"
"Form code is not defined", "Forma kods nav definēts"
"Frontend label is not defined", "PriekšpuseComment etiķete nav definēts"
"Input Validation for Store Owner", "Ievades apstiprināšanu par veikala īpašnieks"
"Integer Number", "Veselam skaitlim"
"Invalid EAV attribute.", "Nepareiza EAV atribūtu."
"Invalid alias, "Nederīgi alias
"Invalid attribute name: %s", "Nepareiza atribūta nosaukums:% s"
"Invalid attribute requested: %s", "Nepareiza atribūts lūdza:% s"
"Invalid attribute type", "Nepareiza atribūts tips"
"Invalid character encountered in increment ID: %s", "Nepareiza raksturs radušās pieauguma ID:% s"
"Invalid date", "Nepareiza datums"
"Invalid default date", "Nepareiza noklusējuma datumu"
"Invalid default decimal value", "Nepareiza noklusējuma decimālā vērtība"
"Invalid entity specified", "Nepareiza institūcijai,"
"Invalid entity supplied.", "Nepareiza vienība piegādāts."
"Invalid entity supplied: %s", "Nepareiza Uzņēmums piegādā:% s"
"Invalid entity type", "Nepareiza vienība tips"
"Invalid entity_id, "Nepareiza entity_id
"Invalid entity_type specified: %s", "Nepareiza ENTITY_TYPE norādīto:% s"
"Invalid foreign key", "Nepareiza ārējā atslēga"
"Invalid form type.", "Nepareiza forma tips."
"Invalid joint fields", "Invalid kopīgas lauki"
"Invalid store specified", "Nepareiza veikals norādīts"
"Invalid type given. String expected", "Nepareiza tipa dota. Stīgu gaidīts"
"Joined field with this alias is already declared", "Pievienojies apstākļus ar šo alias jau paziņoja"
"Joint field or attribute expression with this alias is already declared", "Kopīgā lauka vai atribūts izteiksme ar šo alias jau paziņoja"
"Letters", "Vēstules"
"Letters (a-z, "Vēstules (-z
"Loaded %d records", "Piekrauts% d ieraksti"
"Maximum length of attribute code must be less then %s symbols", "Maksimālais garums atribūta koda jābūt mazāk tad% s simboli"
"Multiple Select", "Vairāku Izvēlieties"
"No", "Nē"
"No options found in config node %s", "Nav iespējas atrast config mezgls% s"
"None", "Nav"
"Not shared with other products", "Ne kopīga ar citiem produktiem"
"Problem loading the collection, "Problēma iekraušanas kolekciju
"Problem saving the collection, "Problēma ietaupot kolekciju
"Required", "Nepieciešamās"
"Saved %d record(s).", "Saglabātās% d ierakstu (-s)."
"Source model ""%s"" not found for attribute ""%s""", "Avots modelis" "% s" "nav atrasts par atribūtu" "% s" ""
"System", "Sistēma"
"Text Area", "Teksta apgabals"
"Text Field", "Teksts lauks"
"The attribute code '%s' is reserved by system. Please try another attribute code", "Šo atribūtu kods"% s "ir rezervēta sistēmas. Lūdzu, mēģiniet citu atribūtu kodu"
"The value of attribute ""%s"" must be unique", "Vērtība atribūta" "% s" "jābūt unikālam"
"The value of attribute ""%s"" must be unique.", "Atribūtu vērtība" "% s" "jābūt unikālam."
"This attribute is used in configurable products", "Šo atribūtu izmanto konfigurējamas produktiem"
"URL", "URL"
"Unique Value", "Unikāla vērtība"
"Unique Value (not shared with other products)", "Unikāla vērtība (nav kopīga ar citiem produktiem)"
"Unknown parameter", "Nezināma parametrs"
"Values Required", "Vērtības Nepieciešama"
"Wrong attribute group ID", "Nepareiza atribūts grupas ID"
"Wrong attribute set ID", "Nepareiza atribūtu kopums ID"
"Wrong entity ID", "Nepareizs vienība ID"
"Wrong type definition for %s", "Nepareiza tipa definīcija priekš% s"
"Yes", "Jā"
"Yes/No", "Jā / nē"
