
"Address does not belong to this customer.", "Adrese nepieder šim klientam."
"Address has been deleted.", "Adrese ir dzēsts."
"Address has been saved.", "Adrese ir saglabāta."
"Administrative contact for this app and for app submission issues.", "Administratīvais kontakts par šo app un par app iesniegšanas jautājumiem."
"Advanced Settings", "Papildu iestatījumi"
"After submitting the App to Magento, "Pēc iesniegšanas App Magento
"AirMail Message Queue", "Aviopasta Ziņu rinda"
"AirMail Messages Queue", "Aviopasta Ziņas rinda"
"AirMail Template Preview", "Aviopasta veidne Priekšskatījums"
"AirMail message", "Aviopasta ziņojums"
"AirMail templates", "Aviopasta veidnes"
"All Allowed Countries", "Visi Atļauts valstis"
"All locations", "Visas vietas"
"An account with this email address already exists.", "Ar šo e-pasta adresi konts jau pastāv."
"An error occurred while adding item to wishlist.", "Kļūda, pievienojot objektu vēlmju sarakstam."
"An error occurred while deleting the address.", "Kļūda dzēšot adresi."
"An error occurred while loading categories.", "Kļūda ielādējot kategorijas."
"An error occurred while loading category filters.", "Kļūda ielādējot kategorijas filtrus."
"An error occurred while loading wishlist.", "Kļūda ielādējot vēlmju sarakstu."
"An error occurred while processing your order. Please contact us or try again later.", "Radās kļūda, apstrādājot savu pasūtījumu, lūdzu, sazinieties ar mums vai mēģiniet vēlreiz vēlāk.".
"An error occurred while processing your request.", "Radās kļūda, apstrādājot jūsu pieprasījumu."
"An error occurred while removing item from wishlist.", "Kļūda noņemot preci no vēlmju sarakstu."
"An error occurred while removing items from wishlist.", "Kļūda noņemot vienumus no vēlmju sarakstu."
"Analytics", "Analytics"
"Android", "Android"
"Android doesn't support AirMail message type.", "Android neatbalsta aviopasta ziņas veidu."
"App Background", "App Fona"
"App Background (landscape mode).", "App Fona (ainavas režīms)."
"App Background (portrait mode).", "App Fona (portreta režīmā)."
"App Background <br />(landscape mode)", "App Fona <br /> (ainavas režīms)"
"App Background <br />(portrait mode)", "App Fona <br /> (portreta režīms)"
"App Background image missing.", "App Fona attēls pazudis."
"App Code", "App kodekss"
"App Information", "App informācija"
"App Name", "App nosaukums"
"App Stores", "App veikali"
"App Submission History", "App iesniegšana vēsture"
"App Title", "App Nosaukums"
"App code required.", "App nepieciešams kods."
"App does not exist.", "App neeksistē."
"App has been deleted.", "App ir dzēsts."
"App has been saved.", "App ir saglabāta."
"App has been submitted.", "App ir iesniegts."
"App model not loaded.", "App modelis nav iekrautas."
"App with specified code does not exist.", "App ar norādīto kodu neeksistē."
"Appears in the info section of your app (example: Copyright 2010 – Your Company, "Parādās info sadaļā jūsu app (piemērs: Autortiesības 2010 - Jūsu uzņēmuma
"Application", "Pieteikums"
"Application Key", "Pieteikums atslēga"
"Application Master Secret", "Pieteikums Master Secret"
"Application Name", "Pieteikums Vārds"
"Application Secret", "Pieteikums Secret"
"Are you sure you want to delete this theme? This change will affect all applications.", "Vai tiešām vēlaties dzēst šo tēmu Šīs izmaiņas ietekmēs visas programmas.?"
"Are you sure you want to do this?", "Vai tiešām vēlaties to darīt?"
"Are you sure you whant to cancel a message?", "Vai esat pārliecināts, whant atcelt ziņu?"
"Are you sure you whant to delete a message?", "Vai jūs esat pārliecināts whant dzēst ziņu?"
"Are you sure you what to cancel selected records?", "Vai esat pārliecināts, ka to, ko atcelt atlasītos ierakstus?"
"Are you sure you what to delete selected records?", "Vai esat pārliecināts, ka to, ko dzēst atlasītos ierakstus?"
"As a Magento customer, "Kā Magento klienta
"At last one application has to be created.", "Beidzot vienas programmas jāveido."
"Authentication complete.", "Autentifikācija pabeigt."
"Back", "Atpakaļ"
"Back to App Edit", "Atpakaļ uz App Rediģēt"
"Background Color", "Fona krāsa"
"Balance", "Bilance"
"Balance Change", "Bilance Izmaiņas"
"Balance History", "Bilance vēsture"
"Banner on Home Screen", "Banner uz Home Screen"
"Banner on Home Screen (landscape mode) image missing.", "Banner par Home Screen (ainavas režīms) attēlu pazudis."
"Banner on Home Screen (portrait mode) image missing.", "Banner par Home Screen (portreta režīms) attēlu pazudis."
"Banner on Home Screen <br />(landscape mode)", "Banner par Home Screen <br /> (ainavas režīms)"
"Banner on Home Screen <br />(portrait mode)", "Banner par Home Screen <br /> (portreta režīms)"
"Banner on Home Screen image missing.", "Banner par Home Screen attēlu pazudis."
"Billing Address", "Norēķinu adrese"
"Billing address has been set.", "Norēķinu adrese ir norādīts."
"Buy %1$s for %2$s", "Buy% 1 $ s par% 2 $ s"
"Buy %1$s for %2$s (%3$s incl. tax) each", "Buy% 1 $ s priekš% 2 $ s (% 3 $ s iek. Nodoklis) katrs"
"Buy %1$s for %2$s each", "Buy% 1 $ s par 2% $ s katru"
"Buy %1$s with %2$s discount each", "Buy% 1 ar 2% s $ $ s atlaidi katram"
"Buyer country is not allowed by store.", "Pircējs valsts nav atļauts ar veikalā."
"Cache Lifetime (seconds)", "Kešatmiņa Mūža (sekundes)"
"Cache Management", "Cache Management"
"Can't add item to shopping cart.", "Nevar pievienot objektu iepirkumu grozā."
"Can't apply the coupon code.", "Nevar piemērot kupona kods."
"Can't copy file ""%s"" to ""%s"".", "Nevar nokopēt failu" "% s" "uz" "% s" "."
"Can't create wishlist.", "Nevar izveidot vēlmju sarakstu."
"Can't delete ""%s"" theme.", "Nevar dzēst" "% s" "tēmu."
"Can't load XML.", "Nevar ielādēt XML."
"Can't load application with id ""%s""", "Nevar ielādēt programmu ar ID" "% s" ""
"Can't load cart info.", "Nevar ielādēt grozs info."
"Can't load cart.", "Nevar ielādēt grozā."
"Can't load customer form.", "Nevar ielādēt klientu formu."
"Can't load default themes.", "Nevar ielādēt noklusētos tēmām."
"Can't load selected theme. Please check your media folder permissions.", "Nevar ielādēt atlasīto tēmu, lūdzu, pārbaudiet multivides mapi atļaujas.".
"Can't open submission form.", "Nevar atvērt iesniegšanas formu."
"Can't read file ""%s"".", "Nevar nolasīt failu" "% s" "."
"Can't remove the item.", "Nevar izņemt objektu."
"Can't reset theme.", "Nevar reset tēmu."
"Can't save address.", "Nevar saglabāt adresi."
"Can't save the customer.", "Nevar saglabāt klientu."
"Can't save theme.", "Nevar saglabāt tēmu."
"Can't show configuration.", "Nevar parādīt konfigurāciju."
"Can't specify product.", "Nevar norādīt produktu."
"Can't submit application.", "Nevar iesniegt pieteikumu."
"Can't update cart.", "Nevar atjaunināt grozā."
"Can't write to file ""%s"".", "Nevar rakstīt failā" "% s" "."
"Cancel", "Atcelt"
"Canceled", "Atcelts"
"Cancelled", "Atcelts"
"Cannot apply gift card.", "Nevar piemērot dāvanu karti."
"Cannot load theme ""%s"".", "Nevar ielādēt tēmu" "% s" "."
"Cannot redeem Gift Card.", "Nevar izpirkt Dāvanu karti."
"Cannot remove gift card.", "Nevar izņemt dāvanu karti."
"Cannot save theme ""%s"". Incorrect data received", "Nevar saglabāt tēmu" "% s" ". Kļūdainiem datiem saņēma"
"Card Verification Number", "Kartes pārbaudes numura"
"Card verification number is wrong", "Kartes pārbaude skaits ir nepareizs"
"Carrier", "Pārvadātājs"
"Cart", "Pirkumu"
"Cart has been updated.", "Pirkumu ir atjaunota."
"Cart has some errors.", "Pirkumu ir dažas kļūdas."
"Cart is empty.", "Grozs ir tukšs."
"Catalog Only App?", "Katalogā tikai App?"
"Category Button Color", "Kategorija Poga Krāsa"
"Category Item Background Color", "Kategorija postenis Fona krāsa"
"Chairs", "Krēsli"
"Change Orientation", "Mainīt orientācija"
"Change Password", "Mainīt paroli"
"Changes have been saved to theme.", "Izmaiņas ir saglabātas tēmu."
"Checkout has been initialized.", "Checkout ir inicializēts."
"City", "Pilsēta"
"Color Themes", "Krāsu Tēmas"
"Colors", "Krāsas"
"Company", "Kompānija"
"Completed", "Pabeigts"
"Confirm New Password", "Apstiprināt jauno paroli"
"Confirm Password", "Apstiprināt paroli"
"Contact Email", "Kontakti Nosūtīt"
"Contact Information", "Kontaktinformācija"
"Container is not defined.", "Konteiners nav definēts."
"Content", "Saturs"
"Copyright", "Autortiesības"
"Copyright Page Logo", "Autortiesību Lapa Logo"
"Copyright Page Logo <br />(iPhone 4 retina)", "Autortiesību Lapa logotips <br /> (iPhone 4 tīklenes)"
"Countries Payment Applicable From", "Valstīm Maksājumu piemērojams no"
"Country", "Valsts"
"Country options don't recognized for ""%s"".", "Lauku iespējas nav atzīta par" "% s" "."
"Coupon code %s is not valid.", "Kupona kods% s nav derīga."
"Coupon code %s was applied.", "Kupona kods% s tika piemērots."
"Coupon code is empty.", "Kupona kods ir tukšs."
"Coupon code was canceled.", "Kupona kods tika atcelts."
"Creating a Template is allowed only for applications which have device type iPhone.", "Radīt Template ir atļauta tikai pieteikumiem, kas ir ierīces tips iPhone."
"Credit Card", "Kredītkarte"
"Credit Card %s", "Kredītkarte% s"
"Credit Card Number", "Kredītkartes numurs"
"Credit Card Type", "Kredītkarte Tips"
"Credit card number does not match credit card type.", "Kredītkartes numurs neatbilst kredītkartes veidu."
"Current Balance: %s", "Pašreizējais atlikums:% s"
"Current Password", "Pašreizējā parole"
"Currently, "Pašlaik
"Custom App Icon", "Custom App ikona"
"Custom App Icon <br />(iPhone 4 retina)", "Custom App ikona <br /> (iPhone 4 tīklenes)"
"Custom Colors", "Custom Colors"
"Customer authentication problem.", "Klientu autentifikācijas problēma."
"Customer balance available in enterprise version of Magento only.", "Klientu bilance pieejama uzņēmuma versijā Magento tikai."
"Customer balance is disabled for current store", "Klientu bilance ir atslēgts pašreizējā veikalā"
"Customer email not specified.", "Klientu pasta nav norādīts."
"Customer logout problem.", "Klientu logout problēmu."
"Customer not logged in.", "Klients nav pieteicies collas"
"DD", "DD"
"Date", "Datums"
"Date Created", "Datums Izveidots"
"Date Submitted", "Datums Iesniegtie"
"Date Updated", "Datums Atjaunots"
"Day", "Diena"
"Deeper Messaging and Engagement with Rich Push.", "Deeper Ziņapmaiņa un saderināšanās ar Rich Push".
"Default Billing Address", "Default Norēķinu adrese"
"Default Shipping Address", "Default Shipping Adrese"
"Default Theme", "Noklusētā tēma"
"Delete", "Dzēst"
"Delete theme", "Dzēst tēmu"
"Deleted", "Dzēsts"
"Description", "Apraksts"
"Description that appears in Android Market. %s chars maximum. ", "Apraksts, kas parādās Android Market.%s simb maksimums."
"Description that appears in the iTunes App Store. %s chars maximum. ", "Apraksts kas parādās iTunes App Store.%s simb maksimums."
"Deselect All", "Atceltu visu"
"Design", "Dizains"
"Device", "Device"
"Device Information", "Ierīces informācija"
"Device Type", "Ierīces tips"
"Device doesn't recognized. Unable to load a template.", "Ierīce nav atzīts Nevar ielādēt veidni.".
"Device doesn't recognized: ""%s"". Unable to load a helper.", "Ierīce nav atzīti:" "% s" "Nevar ielādēt palīgs.".
"Device doesn't recognized: ""%s"". Unable to load preview model.", "Ierīce nav atzīti:" "% s" "Nevar ielādēt priekšskatījuma modeli.".
"Edit", "Edit"
"Edit AirMail Message", "Labot aviopasta Ziņu"
"Edit AirMail Message Queue #%s", "Labot aviopasta Ziņa rinda #% s"
"Edit App ""%s""", "Edit App" "% s" ""
"Edit Filter", "Labot Filter"
"Edit Template ""%s""", "Rediģēt veidni" "% s" ""
"Element with id %s already exists", "Elements ar ID% s jau eksistē"
"Email", "E"
"Email Address", "E-pasta adrese"
"Enable AirMail Message Push notification", "Aktivizēt aviopasta Message Push paziņojumu"
"Enable Facebook", "Aktivizēt Facebook"
"Enable Flurry Analytics", "Aktivizēt Flurry Analytics"
"Enable Flurry Analytics for the merchant.", "Aktivizēt Flurry Analytics komersantam."
"Enable LinkedIn", "Aktivizēt LinkedIn"
"Enable Standard Checkout", "Aktivizēt Standard Checkout"
"Enable Twitter", "Aktivizēt Twitter"
"Error while processing file ""%s"".", "Kļūda apstrāde failu" "% s" "."
"Error while reading data from Payment Bridge. Please, "Kļūda lasot datus no maksājumu tilta. Lūdzu
"Error while uploading file ""%s"".", "Kļūda augšupielādējot failu" "% s" "."
"Error while uploading file ""%s"". Disallowed file type. Only ""jpg"", "Kļūda augšupielādējot failu" "% s" ". Neatļautie faila tips. Tikai" "jpg" "
"Error.", "Kļūda".
"Expiration Date - Month", "Derīguma termiņš - mēnesis"
"Expiration Date - Year", "Derīguma termiņš - gads"
"Expires: %s", "Beidzas:% s"
"Extend the life of your app with Urban Airship Push Notifications.", "Paplašināt dzīvi jūsu app ar Urban dirižablis Push paziņojumi."
"Extensions", "Paplašinājumi"
"FILTERS APPLIED", "FILTRI APPLIED"
"Facebook API", "Facebook API"
"Facebook Application ID", "Facebook aplikācijas ID"
"Fax", "Fakss"
"File can't be uploaded.", "Fails nevar tikt augšupielādēti."
"File doesn't exist ""%s"".", "Fails neeksistē" "% s" "."
"First Name", "Vārds"
"Flurry API Code", "Satraukt API kodekss"
"Flurry Analytics", "Flurry Analytics"
"Flurry Analytics Site", "Satraukt Analytics vietnes"
"Fonts", "Fonti"
"Free", "Free"
"Funk Leaf", "Funk Lapu"
"General", "General"
"Get Content from CMS Page", "Get saturu no CMS Page"
"Gift Card ""%s"" was added.", "Dāvanu karte" "% s" "tika pievienots."
"Gift Card ""%s"" was redeemed.", "Dāvanu karte" "% s" "tika izpirkti."
"Gift Card ""%s"" was removed.", "Dāvanu karte" "% s" "tika izņemta."
"Gift Card (%s)", "Dāvanu karte (% s)"
"Gift Card amount applied to order: %s", "Dāvanu karte daudzums, ko secībā:% s"
"Gift Card code is empty.", "Dāvanu karte kods ir tukšs."
"Gift Card: %s", "Dāvanu karte:% s"
"Gift card account available in enterprise version of Magento only.", "Dāvanu kartes konta pieejama uzņēmuma versijā Magento tikai."
"Grand Total (Excl. Tax)", "Pavisam kopā (izņemot nodokļu)"
"Grand Total (Incl. Tax)", "Pavisam kopā (t.sk. nodokļu)"
"Guest", "Guest"
"Header Background Color", "Galvenes fona krāsa"
"Header Font Color", "Header Fonta krāsa"
"High Resolution Application Icon", "Augstas izšķirtspējas lietojumprogrammas ikona"
"Home", "Mājas"
"Hot Red", "Hot Red"
"How do you rate this product?", "Kā jūs vērtējat šo produktu?"
"How to incorporate Urban Airship within your application:", "Kā iekļaut Urban dirižablis jūsu pieteikumu:"
"ID", "ID"
"Icon that will appear on the user's device after they download your app. Recommended size: 48px x 48px.", "Ikona, kas parādīsies uz lietotāja ierīci pēc tās lejupielādēt savu app Ieteicams izmērs:. 48px x 48px."
"Icon that will appear on the user's device after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 72px x 72px.", ". Ikona, kas parādīsies uz lietotāja ierīci pēc tās lejupielādēt savu app Jums nav nepieciešams piemērot gradientu vai mīkstas malas (tas notiek automātiski ar Apple) ieteicamais lielums.. 72px x 72px"
"Icon that will appear on the user's phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 114px x 114px.", ". Ikona, kas parādīsies uz lietotāja tālruni pēc tās lejupielādēt savu app Jums nav nepieciešams piemērot gradientu vai mīkstas malas (tas notiek automātiski ar Apple) ieteicamais lielums.. 114px x 114px"
"Icon that will appear on the user’s phone after they download your app. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Recommended size: 57px x 57px at 72 dpi.", ". Ikona, kas parādīsies uz lietotāja tālruni pēc tās lejupielādēt savu app Jums nav nepieciešams piemērot gradientu vai mīkstas malas (tas notiek automātiski ar Apple) ieteicamais lielums.. 57px x 57px pie 72 dpi"
"Icons", "Ikonas"
"If leave this field empty, "Ja atstāj šo lauku tukšu
"If you want to disable the cache on the application side, "Ja jūs vēlaties atspējot kešatmiņu uz pieteikuma pusē
"Image file was not found.", "Attēla fails netika atrasts."
"Image that appears on first screen while your app is loading. Required size: 1024px x 768px.", "Attēls, kas parādās uz pirmā ekrāna, kamēr jūsu app iekraušanas Nepieciešamie izmēri:. 1024px x 768px."
"Image that appears on first screen while your app is loading. Required size: 320px x 455px.", "Attēls, kas parādās uz pirmā ekrāna, kamēr jūsu app iekraušanas Nepieciešamie izmēri:. 320px x 455px."
"Image that appears on first screen while your app is loading. Required size: 320px x 460px.", "Attēls, kas parādās uz pirmā ekrāna, kamēr jūsu app iekraušanas Nepieciešamie izmēri:. 320px x 460px."
"Image that appears on first screen while your app is loading. Required size: 640px x 920px.", "Attēls, kas parādās uz pirmā ekrāna, kamēr jūsu app iekraušanas Nepieciešamie izmēri:. 640px x 920px."
"Image that appears on first screen while your app is loading. Required size: 768px x 1024px.", "Attēls, kas parādās uz pirmā ekrāna, kamēr jūsu app iekraušanas Nepieciešamie izmēri:. 768px x 1024px."
"Images", "Attēli"
"In Queue", "Rindā"
"In Stock", "Noliktava"
"In addition, "Bez
"In order to resubmit your app, "Lai atkārtoti savu app
"In order to submit your app, "Lai iesniegtu savu app
"Inactive Tabs", "Neaktīvais Tabs"
"Invalid XML.", "Nederīgs XML."
"Invalid current password.", "Nepareiza pašreizējā parole."
"Invalid customer data.", "Invalid klientu dati."
"Invalid data.", "Nepareiza datus."
"Invalid email address.", "Nepareiza e-pasta adrese."
"Invalid item or wishlist.", "Nepareiza vienība vai vēlmju saraksts."
"Invalid login or password.", "Nepareiza pieteikšanās vai paroles."
"Invalid shipping method.", "Nepareiza kuģniecības metode."
"Issue Number", "Izdošanas numurs"
"It's not allowed to delete submitted application.", "Tas nav atļauts dzēst iesniegto pieteikumu."
"Item has been added to cart.", "Prece ir pievienota grozam."
"Item has been deleted from cart.", "Vienība ir svītrots no grozā."
"Item has been removed from wishlist.", "Vienība ir noņemta no vēlmju sarakstu."
"Items were updated. But can't update wishlist.", "Preces tika aktualizēti Bet nevar atjaunināt vēlmju sarakstu.".
"Key", "Atslēga"
"Keywords", "Atslēgas vārdi"
"Label", "Label"
"Large iTunes Icon", "Liels iTunes ikona"
"Large icon that appears in the iTunes App Store. You do not need to apply a gradient or soft edges (this is done automatically by Apple). Required size: 512px x 512px.", ". Liels ikona, kas parādās iTunes App Store Jums nav nepieciešams piemērot gradientu vai mīkstas malas (tas notiek automātiski ar Apple) Obligāts izmērs:.. 512px x 512px"
"Last Name", "Uzvārds"
"LinkedIn API", "LinkedIn API"
"LinkedIn API Key", "LinkedIn API atslēga"
"LinkedIn Secret Key", "LinkedIn Secret Key"
"Loader Splash Screen", "Iekrāvējs Splash Screen"
"Loader Splash Screen <br />(iPhone 4 retina)", "Iekrāvējs Splash Screen <br /> (iPhone 4 tīklenes)"
"Loader Splash Screen <br />(landscape mode)", "Iekrāvējs Splash Screen <br /> (ainavas režīms)"
"Loader Splash Screen <br />(portrait mode)", "Iekrāvējs Splash Screen <br /> (portreta režīms)"
"Loading Preview...", "Iekraušana priekšskatījumu ..."
"Locations", "Vietas"
"Log In", "Pieteikties"
"Login and password are required.", "Pieteikšanās un parole."
"Logo in Header", "Logo Header"
"Logo in Header image missing.", "Logo Header attēlā pazudis."
"Logout complete.", "Iziet pabeigta."
"M.I.", "M.I."
"MEP is PayPal's native checkout experience for the iPhone. You can choose to use MEP alongside standard checkout, "Eiropas Parlamenta deputāts ir Paypal dzimtā kases pieredze par iPhone Jūs varat izvēlēties lietot deputātu līdzās standarta kases.
"MM", "MM"
"Mailbox title", "Pastkastes nosaukums"
"Main Tabs", "Galvenās Tabs"
"Make Inactive", "Make Neaktīvs"
"Make this app available in the following territories", "Make šī app pieejami šādās teritorijās"
"Manage Apps", "Pārvaldīt Apps"
"Manage Mobile App", "Pārvaldīt Mobile App"
"Maximum length is 140", "Maksimālais garums ir 140"
"Maximum length is 255", "Maksimālais garums ir 255"
"Merchant Label", "Komersants Label"
"Message Queue", "Ziņu rinda"
"Message Settings", "Ziņu uzstādījumi"
"Message Templates", "Ziņu Veidnes"
"Message Title", "Ziņu sadaļa"
"Message Type", "Ziņojuma veids"
"Message can be edited when status of the message is ""In Queue"" only.", "Ziņu var rediģēt, kad statuss vēstījums ir" "rindā" "tikai".
"Message content", "Ziņu satura"
"Message title", "Ziņu virsraksts"
"Mobile", "Mobile"
"Mobile Express Checkout has been canceled.", "Mobilais Express Noformēt ir atcelts."
"Mobile Express Checkout processed successfully.", "Mobilo Express Noformēt veiksmīgi apstrādāts."
"Month", "Mēnesis"
"More", "Vairāk"
"More Info", "Vairāk info"
"More Tabs", "Vairāk Tabs"
"Name on Card", "Vārds uz kartes"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.", "Vārds, kas parādās zem jūsu app, kad lietotāji instalēt to uz savu ierīci. Mēs iesakām izvēlēties nosaukumu, kas ir 10-12 rakstzīmes un ka jūsu klienti atzīst.%s chars max."
"New AirMail Message", "Jaunā aviopasta ziņojums"
"New AirMail Message Queue", "Jaunā aviopasta ziņu rindā"
"New App", "Jaunā App"
"New Password", "Jaunā parole"
"New Template", "Jauna veidne"
"Nickname", "Segvārds"
"No Payment Information Required", "Neviens maksājums nepieciešamā informācija"
"No items were specifed to update.", "Nav priekšmeti nenorādīti atjaunināt."
"No items were updated.", "Nav posteņi tika atjaunināts."
"No product selected.", "Neviens produkts izvēlēts."
"No shipping method required.", "Nav kuģniecības metode nepieciešama."
"No such file ""%s"".", "Nav tāda faila" "% s" "."
"Not Submitted", "Nav iesniegts"
"Notice", "Paziņojums"
"One or more keywords that describe your app. Keywords are matched to users' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.", "Viens vai vairāki atslēgvārdi, kas raksturo jūsu app. Atslēgvārdi tiek salīdzināti ar lietotāju meklējumiem, kas App Store un palīdzēs atgriezties precīzus meklēšanas rezultātus Ievadot vairākas atslēgas ar komatiem. 100. Simb ir maksimālā."
"Onepage checkout is disabled.", "Onepage Checkout ir atslēgti."
"Only custom theme can be deleted", "Tikai pasūtījuma tēmu var svītrot"
"Only default theme can be reset", "Tikai noklusējuma tēmu var reset"
"Only free apps are allowed in this version.", "Tikai bezmaksas progr ir atļauti šajā versijā."
"Only registered users can write reviews. Please, "Tikai reģistrētie lietotāji var rakstīt atsauksmes. Lūdzu
"Options menu items", "Iespējas izvēlnes"
"Order #%s - %s", "Rīkojums #% s -% s"
"Order Date: %s", "Pasūtījuma datums:% s"
"Order id is not specified.", "Pasūtījuma ID nav norādīts."
"Order is not available.", "Rīkojums nav pieejams."
"Ordered", "Sakārtots"
"Output format is not specified. Please, "Izejas formāts nav noteikts. Lūdzu
"POST data is not valid.", "POST dati nav derīgi."
"Pages", "Pages"
"Password", "Parole"
"Password fields cannot be empty.", "Parole lauki nedrīkst būt tukšs."
"PayPal MECL is the mobile version of PayPal's Express Checkout service. You can choose to use MECL alongside standard checkout, "PayPal MECL ir mobilā versija Paypal Express Checkout pakalpojumu Jūs varat izvēlēties lietot MECL līdzās standarta kases.
"PayPal MEP", "PayPal deputāte"
"PayPal Mobile Embedded Payment (MEP)", "PayPal Mobile Iegultās maksājums (EP deputāte)"
"PayPal Mobile Express Checkout", "PayPal Mobile Express Pasūtīt"
"PayPal Mobile Express Checkout Library (MECL)", "PayPal Mobile Express Noformēt bibliotēka (MECL)"
"PayPal Mobile Express Checkout Token does not exist.", "PayPal Mobile Express Noformēt talons nav."
"Payer Email: %s", "Maksātājs E-pasts:% s"
"Payment Applicable From", "Maksājumu piemērojams no"
"Payment Bridge module unavailable.", "Maksājumu Tilts modulis pieejams."
"Payment Method", "Maksājumu veida"
"Payment Method has been set.", "Maksājumu metode ir norādīts."
"Payment Methods", "Maksājumu metodes"
"Payment method was successfully set.", "Maksājumu metode tika veiksmīgi iestatīts."
"Paypal MEP doesn't support checkout with any discount.", "Paypal deputāts neatbalsta Checkout ar kādu atlaidi."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.", "Lūdzu <a href=""%s"" target=""_blank""> noklikšķiniet šeit </ a>, lai redzētu, kā setup un paņemt API datus."
"Please Select Application", "Lūdzu, izvēlieties Application"
"Please Select Device Type", "Lūdzu izvēlieties ierīces tips"
"Please agree to all the terms and conditions before placing the order.", "Lūdzu piekrīt visiem noteikumiem un nosacījumiem pirms pasūtījuma."
"Please create and save an application first.", "Lūdzu izveidot un saglabāt iesniegumu pirmā."
"Please enter ""App Title"".", "Lūdzu ievadiet" "App virsraksts" "."
"Please enter a valid URL. Protocol is required (http://, "Lūdzu, ievadiet derīgu URL protokols ir nepieciešama (http://.
"Please enter a valid date.", "Lūdzu, ievadiet derīgu datumu."
"Please enter a valid email address. For example johndoe@domain.com.", "Lūdzu, ievadiet derīgu e-pasta adresi Piemēram johndoe@domain.com.".
"Please enter issue number or start date for switch/solo card type.", "Lūdzu ievadiet izdevuma numurs vai sākuma datums slēdzi / solo kartes veidu."
"Please enter the Activation Key.", "Lūdzu ievadiet aktivizēšanas atslēgas."
"Please enter the Copyright.", "Lūdzu ievadiet Autortiesības."
"Please enter the Description.", "Lūdzu ievadiet Apraksts."
"Please enter the Price.", "Lūdzu ievadiet cenu."
"Please enter the Resubmission Key.", "Lūdzu ievadiet Atkārtotajā Key."
"Please enter the Title.", "Lūdzu ievadiet sadaļu."
"Please make sure your passwords match.", "Lūdzu pārliecinieties, ka jūsu paroles spēles."
"Please select an option.", "Lūdzu, izvēlieties iespēju."
"Please select at least one country.", "Lūdzu, izvēlieties vismaz vienu valsti."
"Please upload an image for ""App Background (landscape mode)"" field from Design Tab.", "Lūdzu augšupielādēt attēlu" "App fonu (ainavas režīms)" "lauku no Design Tab."
"Please upload an image for ""App Background (portrait mode)"" field from Design Tab.", "Lūdzu augšupielādēt attēlu" "App fonu (portreta režīms)" "lauku no Design Tab."
"Please upload an image for ""App Background"" field from Design Tab.", "Lūdzu augšupielādēt attēlu" "App Fons" "lauka no Design Tab."
