
"Base JavaScript URL", "Bāze JavaScript URL"
"Base Link URL", "Bāze Saites URL"
"Base Media URL", "Bāze Mediju URL"
"Base Secure URL", "Bāze Secure URL"
"Base Skin URL", "Bāze Ādas URL"
"Base URL", "Bāzes URL"
"Base Unsecure URL", "Bāze nedrošus URL"
"Before modifying the store view code please make sure that it is not used in index.php.", "Pirms mainīt veikalu view kodu, lūdzu pārliecinieties, ka tā netiek izmantota index.php."
"Before modifying the website code please make sure that it is not used in index.php.", "Pirms mainīt portāla kodu, lūdzu pārliecinieties, ka tā netiek izmantota index.php."
"Block with name ""%s"" already exists", "Bloks ar nosaukumu" "% s" "jau pastāv"
"Browser Capabilities Detection", "Pārlūkprogrammas iespējas atklāšana"
"CSS Settings", "CSS Settings"
"Cache Storage Management", "Cache Storage Management"
"Cache storage may contain additional data. Are you sure that you want flush it?", "Kešatmiņa uzglabāšanas var būt papildu datus esat. Pārliecināts, ka jūs vēlaties flush to?"
"Can not create invoice. Order was not found.", "Nevar izveidot rēķinu rīkojums netika atrasts.".
"Can't retrieve request object", "Nevar paņemt pieprasījumu objekts"
"Can't retrieve entity config: %s", "Nevar paņemt vienībai config:% s"
"Cancel", "Atcelt"
"Cannot complete this operation from non-admin area.", "Nevar pabeigt šo darbību no ne-admin jomā."
"Card type does not match credit card number.", "Kartes veids neatbilst kredītkartes numuru."
"Code", "Kods"
"Controller file was loaded but class does not exist", "Kontrolieris fails tika ielādēta, bet klasē neeksistē"
"Cookie Domain", "Cookie domēns"
"Cookie Lifetime", "Cookie Mūža"
"Cookie Path", "Cookie Ceļš"
"Cookie Restriction Mode", "Cookie ierobežošana režīms"
"Copyright", "Autortiesības"
"Core", "Core"
"Countries Options", "Valstis Options"
"Country", "Valsts"
"Create Store", "Izveidot Store"
"Create Store View", "Izveidot Store View"
"Create Website", "Izveidot Website"
"Credit card number does not match credit card type.", "Kredītkartes numurs neatbilst kredītkartes veidu."
"Current Package Name", "Pašreizējais piedāvājums Vārds"
"Custom Admin Path", "Custom Admin Ceļš"
"Custom Admin URL", "Custom Admin URL"
"Custom Design", "Custom Design"
"Custom Email 1", "Custom E 1"
"Custom Email 2", "Custom E 2"
"Custom Variables", "Custom Mainīgie"
"Custom1 Contact Email", "Lietotāja 1 Kontakti Nosūtīt"
"Custom1 Contact Name", "Lietotāja 1 kontaktpersonas vārds"
"Custom2 Contact Email", "Custom2 Kontakti E"
"Custom2 Contact Name", "Custom2 kontaktpersonas vārds"
"Customer Support", "Klientu atbalsts"
"Dashboard", "Dashboard"
"Date From", "Datums no"
"Date To", "Datums Lai"
"Date/time format ""%s"" is not supported.", "Datums / laiks formāts" "% s" "nav atbalstīta."
"Debug", "Atkļūdošanas"
"Default", "Noklusējums"
"Default Country", "Noklusējuma valsts"
"Default Description", "Noklusētais Apraksts"
"Default Keywords", "Noklusējuma Atslēgvārdi"
"Default No-route URL", "Noklusētā Nr maršruta URL"
"Default Pages", "Noklusējuma Pages"
"Default Robots", "Noklusējuma Roboti"
"Default Store", "Noklusētais veikals"
"Default Store View", "Noklusētais veikals View"
"Default Title", "Noklusējuma Nosaukums"
"Default Web URL", "Noklusētā Web URL"
"Delete", "Dzēst"
"Delete Store", "Dzēst Store"
"Delete Store View", "Dzēst Store View"
"Delete Website", "Dzēst Website"
"Deleting a %1$s will not delete the information associated with the %1$s (e.g. categories, "Dzēšana% 1 $ s ne izdzēst informāciju saistībā ar% 1 $ s (piem. kategorijas
"Design", "Dizains"
"Design Change", "Dizaina maiņa"
"Developer", "Attīstītājs"
"Developer Client Restrictions", "Attīstītājs Klienta ierobežojumi"
"Disable Email Communications", "Izslēgt e-pasta sakaru"
"Disable Modules Output", "Izslēgt Modules Output"
"Display Demo Store Notice", "Parādīt Demo Store Paziņojums"
"Duplicate Of Template Name", "Dublikāts Template Name"
"Edit Design Change", "Labot projekta izmaiņu"
"Edit Store", "Labot veikals"
"Edit Store View", "Labot Store View"
"Edit Website", "Labot Website"
"Empty identifier field name", "Tukša identifikators lauka nosaukums"
"Empty main table name", "Tukša galvenais tabulas nosaukums"
"Enable Charts", "Aktivizēt Charts"
"Enabled", "Enabled"
"Enabled for Admin", "Enabled Admin"
"Enabled for Frontend", "Enabled priekšpuseName"
"Environment Update Time", "Vide atjaunināšanas laiks"
"Error in file: ""%s"" - %s", "Kļūda failā:" "% s" "-% s"
"European Union Countries", "Eiropas Savienības valstis"
"Exceptions Log File Name", "Izņēmumi Log Faila nosaukums"
"Favicon Icon", "Favicon Ikona"
"File %s does not exist", "Fails% s neeksistē"
"File %s is not readable", "Fails% s nav lasāms"
"File not found", "Fails nav atrasts"
"File system", "Failu sistēma"
"File with an extension ""%value%"" is protected and cannot be uploaded", "Fails ar paplašinājumu" "%% vērtības" "ir aizsargāts, un nevar tikt augšupielādēts"
"First Day of Week", "Pirmkārt Nedēļas diena"
"Flush Cache Storage", "Flush Cache Storage"
"Flush Magento Cache", "Flush Magento Cache"
"Footer", "Kājene"
"Forgot Password Email Sender", "Aizmirsta parole e-pasta sūtītājs"
"Forgot Password Email Template", "Aizmirsta parole e-pasta veidne"
"General", "General"
"General Contact", "Vispārējā Kontakti"
"General Contact Email", "Vispārējā Kontakti E"
"General Contact Name", "Vispārējā kontaktpersonas vārds"
"General Settings", "Vispārējie iestatījumi"
"Get info about current Magento installation", "Get info par pašreizējo Magento uzstādīšanu"
"Global", "Global"
"HTML Head", "HTML vadītājs"
"HTML tags are not allowed", "HTML tagi nav atļauts"
"Header", "Header"
"Host", "Host"
"How many links to display at once.", "Cik daudz saites, lai parādītu uzreiz."
"ID Path for Specified Store", "ID Ceļš, noteiktiem Store"
"If the current frame position does not cover utmost pages, "Ja pašreizējais rāmis pozīcija neattiecas vislielāko lapas
"Incorrect credit card expiration date.", "Nepareiza kredītkartes derīguma termiņš."
"Input type ""%value%"" not found in the input types list.", "Ieejas tips" "% vērtība%" "nav atrasts ievades veidu saraksts."
"Invalid URL '%value%'.", "Nederīgs URL '% vērtība%". "
"Invalid base url type", "Nepareiza bāzes url tips"
"Invalid block name to set child %s: %s", "Nepareiza bloku nosaukums noteikt bērnu% s:% s"
"Invalid block type: %s", "Nepareiza bloku tips:% s"
"Invalid block: %s", "Nepareiza bloku:% s"
"Invalid connection", "Nepareiza savienojuma"
"Invalid layout update handle", "Nepareiza izkārtojums atjauninājums rokturis"
"Invalid messages storage ""%s"" for layout messages initialization", "Nepareiza ziņas glabāšana" "% s" "par izkārtojums ziņas inicializācijas"
"Invalid query", "Nederīgs vaicājums"
"Invalid transactional email code: ", "Nepareiza darījumu e kods:"
"Invalid website's configuration path: %s", "Nepareiza portāla konfigurācija ceļš:% s"
"JavaScript Settings", "JavaScript iestatījumi"
"Layout", "Izkārtojums"
"Leave empty for access from any location.", "Atstājiet tukšu par piekļuvi no jebkuras vietas."
"List of stores", "Saraksts veikalos"
"Locale", "Lokalizācija"
"Locale Options", "Lokalizācija Options"
"Log Settings", "Log Uzstādījumi"
"Logging from Mage::log(). File is located in {{base_dir}}/var/log", "Mežizstrādes no Mage :: žurnāls (). Fails atrodas {{base_dir}} / var / log"
"Logging from Mage::logException(). File is located in {{base_dir}}/var/log", "Mežizstrādes no Mage :: logException (). Fails atrodas {{base_dir}} / var / log"
"Login is Case Sensitive", "Pavisam ir reģistrjutīga"
"Logo Image", "Logotipa attēls"
"Logo Image Alt", "Logotipa attēls Alt"
"Logo Image Src", "Logotipa attēls src"
"Magento info", "Magento informācija"
"Magento info API", "Magento informācija API"
"Mail Sending Settings", "Pasta sūtīšanas uzstādījumi"
"Make sure that base URL ends with '/' (slash), "Pārliecinieties, ka bāzes URL beidzas ar" / "(slīpsvītra)
"Manage Stores", "Pārvaldīt veikali"
"Match expressions in the same order as displayed in the configuration.", "Match izpausmes pašā secībā kā redzamos konfigurācija."
"Media Storage", "Atmiņa"
"Merge CSS Files", "Apvienot CSS faili"
"Merge JavaScript Files", "Apvienot JavaScript Files"
"Miscellaneous HTML", "Dažādi HTML"
"Miscellaneous Scripts", "Dažādi Skripti"
"Model collection resource name is not defined.", "Modelis kolekcija resurss nosaukums nav definēts."
"Module ""%1$s"" cannot depend on ""%2$s"".", "Modulis" "% 1 $ s" "nevar būt atkarīgs no" "% 2 $ s" "."
"Module ""%1$s"" requires module ""%2$s"".", "Modulis" "% 1 $ s" "prasa modulis" "% 2 $ s" "."
"Name", "Nosaukums"
"New Design Change", "Jauns dizains maiņa"
"New Store", "New Store"
"New Store View", "New Store View"
"New Website", "Jauna tīmekļa vietne"
"No", "Nē"
"Offloader header", "Offloader galveni"
"PHP SOAP extension is required.", "PHP SOAP paplašinājums ir nepieciešama."
"Package", "Pakete"
"Pagination", "Pagination"
"Pagination Frame", "Pagination Frame"
"Pagination Frame Skip", "Pagination Rāmja Pāriet"
"Parent directory does not exist: %s", "Mātes direktorija neeksistē:% s"
"Path ""%value%"" is not available and cannot be used.", "Ceļš" "% vērtība%" "nav pieejams, un to nevar izmantot."
"Path ""%value%"" is protected and cannot be used.", "Ceļš" "% vērtība%" "ir aizsargāts, un to nevar izmantot."
"Path ""%value%"" may not include parent directory traversal (""../"", "Ceļš" "% vērtība%" "nevar ietvert vecāku direktorija šķērsošana (" ".. /" "
"Please define flag code.", "Lūdzu noteikt karoga kodu."
"Please enter 6 or more characters. Leading or trailing spaces will be ignored.", "Lūdzu, ievadiet 6 vai vairāk simbolus Leading vai beigu atstarpes tiks ignorētas.".
"Please enter 7 or more characters. Password should contain both numeric and alphabetic characters.", "Lūdzu ievadiet 7 vai vairākas rakstzīmes Parole jābūt gan ciparu un alfabēta burtiem.".
"Please enter a number 0 or greater in this field.", "Lūdzu, ievadiet skaitli 0 vai lielāku šajā jomā."
"Please enter a number 1 or greater in this field.", "Lūdzu, ievadiet skaitli 1 vai lielāku šajā jomā."
"Please enter a number greater than 0 in this field.", "Lūdzu, ievadiet skaitli lielāku par 0 šajā jomā."
"Please enter a number lower than 100.", "Lūdzu, ievadiet skaitli zemāku par 100."
"Please enter a valid $ amount. For example $100.00.", "Lūdzu, ievadiet derīgu $ summu Piemēram $ 100.00.".
"Please enter a valid URL Key. For example ""example-page"", "Lūdzu, ievadiet derīgu URL atslēga. Piemēram" "piemērs- lapa" "
"Please enter a valid URL. For example http://www.example.com or www.example.com", "Lūdzu, ievadiet derīgu URL. Piemēram http://www.example.com vai www.example.com"
"Please enter a valid URL. Protocol is required (http://, "Lūdzu, ievadiet derīgu URL protokols ir nepieciešama (http://.
"Please enter a valid XML-identifier. For example something_1, "Lūdzu, ievadiet derīgu XML identifikatoru. Par something_1 Piemēram
"Please enter a valid credit card number.", "Lūdzu, ievadiet derīgu kredītkartes numuru."
"Please enter a valid credit card verification number.", "Lūdzu, ievadiet derīgu kredītkartes verifikācijas numuru."
"Please enter a valid date between %s and %s", "Lūdzu, ievadiet derīgu datumu starp% s un% s"
"Please enter a valid date equal to or greater than %s", "Lūdzu, ievadiet derīgu datumu vienāda vai lielāka nekā% s"
"Please enter a valid date less than or equal to %s", "Lūdzu, ievadiet derīgu datumu mazāk nekā vai vienāds ar% s"
"Please enter a valid date.", "Lūdzu, ievadiet derīgu datumu."
"Please enter a valid day (1-%d).", "Lūdzu, ievadiet derīgu diena (1 -% d)."
"Please enter a valid email address. For example johndoe@domain.com.", "Lūdzu, ievadiet derīgu e-pasta adresi Piemēram johndoe@domain.com.".
"Please enter a valid fax number. For example (123) 456-7890 or 123-456-7890.", "Lūdzu, ievadiet derīgu faksa numuru. Piemēram (123) 456-7890 vai 123-456- 7890."
"Please enter a valid full date", "Lūdzu, ievadiet derīgu pilnu datumu"
"Please enter a valid month (1-12).", "Lūdzu, ievadiet derīgu mēnesi (1-12)."
"Please enter a valid number in this field.", "Lūdzu, ievadiet derīgu numuru šajā jomā."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.", "Lūdzu, ievadiet derīgu tālruņa numuru. Piemēram (123) 456-7890 vai 123- 456-7890."
"Please enter a valid social security number. For example 123-45-6789.", "Lūdzu, ievadiet derīgu sociālās apdrošināšanas numurs 123-45-6789 piemērs.".
"Please enter a valid year (1900-%d).", "Lūdzu, ievadiet derīgu gadā (1900 -% d)."
"Please enter a valid zip code.", "Lūdzu, ievadiet derīgu pasta indeksu."
"Please enter a valid zip code. For example 90602 or 90602-1234.", "Lūdzu, ievadiet derīgu pasta indeksu Piemēram 90.602 vai 90.602- 1234.".
"Please enter issue number or start date for switch/solo card type.", "Lūdzu ievadiet izdevuma numurs vai sākuma datums slēdzi / solo kartes veidu."
"Please input a valid CSS-length. For example 100px or 77pt or 20em or .5ex or 50%.", "Lūdzu ievadi derīgu CSS garuma. Piemēram 100px vai 77pt vai 20em vai 0,5 ex vai 50%."
"Please make sure your passwords match.", "Lūdzu pārliecinieties, ka jūsu paroles spēles."
"Please select State/Province.", "Lūdzu, izvēlieties valsti / Rajons."
"Please select a file", "Lūdzu, izvēlieties failu"
"Please select an option.", "Lūdzu, izvēlieties iespēju."
"Please select one of the above options.", "Lūdzu, izvēlieties kādu no minētajām iespējām."
"Please select one of the options.", "Lūdzu, izvēlieties kādu no iespējām."
"Please set available and/or protected paths list(s) before validation.", "Lūdzu komplekts un / vai aizsargāta ceļi sarakstu (s) pirms apstiprināšanas."
"Please specify either a category or a product, "Lūdzu, norādiet nu kategoriju vai produktu
"Please use letters only (a-z or A-Z) in this field.", "Lūdzu izmantot burtus tikai (AZ un AZ) šajā jomā."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.", "Lūdzu, izmantojiet tikai skaitļus šajā jomā Lūdzam novērst atstarpes vai citas rakstzīmes, piemēram, punktus vai komatus.".
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.", "Lūdzu, izmantojiet tikai burtus (az un AZ) vai ciparus (0-9) šajā jomā nav atstarpes vai citas rakstzīmes ir atļauts.".
"Please use only letters (a-z or A-Z) or numbers (0-9) or spaces and # only in this field.", "Lūdzu, tikai burtus (az un AZ) vai ciparus (0-9), vai atstarpes un # tikai šajā jomā."
"Please use only letters (a-z or A-Z), "Lūdzu, tikai burtus (-Z vai-Z)
"Please use only letters (a-z), "Lūdzu, tikai burtus (a-z)
"Please use only visible characters and spaces.", "Lūdzu, tikai redzamās zīmes un atstarpes."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, "Lūdzu, izmantojiet šo datuma formātu. Dd / mm / gggg Lai 17/03/2006 piemēram, par 17 marts
"Please wait, "Lūdzu pagaidiet
"Polls", "Aptaujas"
"Port (25)", "Osta (25)"
"Profiler", "Profiler"
"Recovery Link Expiration Period (days)", "Atgūšana Link Derīguma termiņš (dienas)"
"Request Path for Specified Store", "Pieprasījums Ceļš, noteiktiem Store"
"Requested file may not include parent directory traversal (""../"", "Pieprasītā fails nedrīkst ietvert vecāku direktorija šķērsošana (" ".. /" "
"Requested invalid store ""%s""", "Pieprasījuma nederīgs veikals" "% s" ""
"Resource is not set.", "Resursu nav noteikts."
"Retrieve info about current Magento installation", "Retrieve info par pašreizējo Magento uzstādīšanu"
"Retrieve store data", "Retrieve uzglabāt datus"
"Retrieve store list", "Retrieve veikala sarakstu"
"Return-Path Email", "Atgriešanās-Path Nosūtīt"
"Root Category", "Saknes kategorija"
"Sales Representative", "Tirdzniecības pārstāvis"
"Sales Representative Contact Email", "Tirdzniecības pārstāvis Kontakti E"
"Sales Representative Contact Name", "Tirdzniecības pārstāvis kontaktpersonas vārds"
"Save", "Saglabāt"
"Save Store", "Saglabāt Store"
"Save Store View", "Saglabāt Store View"
"Save Website", "Saglabāt Website"
"Search Engines Optimization", "Meklētāji optimizācija"
"Secure", "Droši"
"Security", "Drošība"
"Select Date", "Izvēlieties Datums"
"Select Media Database", "Izvēlieties mediju datubāze"
"Sender Email", "Sūtītājs Nosūtīt"
"Sender Name", "Sūtītājs Vārds"
"Services", "Pakalpojumi"
"Session Cookie Management", "Sesijas vadība"
"Session Lifetime (seconds)", "Sesija Mūža (sekundes)"
"Session Validation Settings", "Sesija validācijas iestatījumus"
"Set Return-Path", "Set Return-Path"
"Set as Default", "Iestatīt kā noklusējumu"
"Skin (Images / CSS)", "Ādas (attēli / CSS)"
"Sort Order", "Kārtot rīkojums"
"Specified date/time ""%1$s"" do not match format ""%2$s"".", "Noteiktas datums / laiks" "% 1 $ s" "nesakrīt formāts" "% 2 $ s" "."
"Start date cannot be greater than end date.", "Sākuma datums nevar būt lielāks par beigu datumu."
"Startup Page", "Startup Lapa"
"Status", "Statuss"
"Storage Configuration for Media", "Uzglabāšana konfigurācija Media"
"Store", "Veikals"
"Store API", "Veikals API"
"Store Contact Address", "Veikals Kontakti Adrese"
"Store Contact Information", "Glabāt Kontaktinformācija"
"Store Contact Telephone", "Veikals Kontakti Tālrunis"
"Store Email Addresses", "Veikals e-pasta adreses"
"Store Information", "Veikals informācija"
"Store Name", "Veikala nosaukums"
"Store View", "Veikals View"
"Store View Information", "Veikals View informācija"
"Store View Name", "Veikala View Vārds"
"Store view doesn't exist", "Veikals skats neeksistē"
"Store with the same code", "Veikals ar to pašu kodu"
"System", "Sistēma"
"System Log File Name", "Sistēmas Žurnāls Faila nosaukums"
"Template Path Hints", "Veidņu Path padomi"
"Template Settings", "Veidņu Settings"
"Template Variables", "Veidņu Mainīgie"
"Templates", "Veidnes"
"Text length does not satisfy specified text range.", "Teksta garums neatbilst norādīto tekstu klāstu."
"The %s you entered is invalid. Please make sure that it follows ""http://domain.com/"" format.", "%s ievadījāt, ir nederīgs Lūdzu pārliecinieties, ka no tā izriet." "Http://domain.com/" "formātā."
"The store code may contain only letters (a-z), "Veikals kods var saturēt tikai burtus (a-z)
"The store does not exist", "Veikals neeksistē"
"The store has been deleted.", "Veikals tika dzēsts."
"The store has been saved.", "Veikalā ir saglabāts."
"The store view has been deleted.", "Veikals viedoklis ir dzēsts."
"The store view has been saved", "Veikals viedoklis ir saglabāts"
"The template Name must not be empty.", "Veidne nosaukums nedrīkst būt tukšs."
"The value is not within the specified range.", "Vērtība nav norādītajās robežās."
"The website does not exist.", "Mājas neeksistē."
"The website has been deleted.", "Mājas ir dzēsts."
"The website has been saved.", "Mājas ir saglabāts."
"Themes", "Tēmas"
"This category and all its child elements", "Šī kategorija un visi tās bērnam elementi"
"This category and its child categories only", "Šī kategorija un tās bērnam kategorijas tikai"
"This category and its products only", "Šī kategorija un tās produkti tikai"
"This category only", "Šī kategorija tikai"
"This date is a required value.", "Šī diena ir obligāti vērtība."
"This is a required field.", "Šis ir obligāts lauks."
"This store cannot be deleted.", "Šis veikals nevar izdzēst."
"This store view cannot be deleted.", "Šis veikals viedoklim nevar izdzēst."
"This website cannot be deleted.", "Šī tīmekļa vietne nav iespējams izdzēst."
"This will be displayed just before body closing tag.", "Tas tiks rādīts tikai pirms ķermeņa beigu tagu."
"This will be included before head closing tag in page HTML.", "Tas tiks iekļauts pirms galvas noslēguma frāzi lapas HTML."
"Timezone", "Laika zona"
"Title Prefix", "Nosaukums Prefikss"
"Title Suffix", "Nosaukums Sufikss"
"Transactional Emails", "Darījumu e-pastu"
"Translate Inline", "Tulkot inline"
"Translate, "Tulkot
"Translations", "Tulkojumi"
"Two and more slashes together are not permitted in request path", "Divi un vairāk slashes kopā nav atļautas pieprasījuma ceļā"
"Two and more slashes together are not permitted in url rewrite suffix", "Divi un vairāk slashes kopā nav atļautas URL Rewrite sufiksu"
"Unable to create directory: %s", "Nevar izveidot direktoriju:% s"
"Unable to delete store view. Please, "Nevar izdzēst veikala skatu. Lūdzu
"Unable to delete store. Please, "Nevar izdzēst veikalā. Lūdzu
"Unable to delete website. Please, "Nevar izdzēst mājas lapā. Lūdzu
"Unable to proceed. Please, "Nevar turpināt. Lūdzu
"Unable to proceed. Please, "Nevar turpināt. Lūdzu
"Unable to save file ""%s"" at ""%s""", "Nevar saglabāt failu" "% s" "pie" "% s" ""
"Unable to save file: %s", "Nevar saglabāt failu:% s"
"Unknown old style column type definition: {$definition}.", "Nezināma vecā stila kolonnas tipa definīcija: {$ definīcija}."
"Unknown scope ""%s"".", "Nezināma joma" "% s" "."
"Unsecure", "Nedrošs"
"Url Options", "Url Options"
"Use Custom Admin Path", "Izmantot Custom Admin Path"
"Use Custom Admin URL", "Izmantot Custom Admin URL"
"Use HTTP Only", "Izmantot HTTP Only"
"Use SID on Frontend", "Izmantot SID par priekšpuseName"
"Use Secure URLs in Admin", "Izmantojiet Secure URL Admin"
"Use Secure URLs in Frontend", "Izmantojiet Secure URL priekšpuseName"
"Use Web Server Rewrites", "Izmantot Web Server Pārstrādātajos tekstos"
"VAT Number", "PVN reģistrācijas numurs"
"Validate HTTP_USER_AGENT", "Apstiprināt HTTP_USER_AGENT"
"Validate HTTP_VIA", "Apstiprināt HTTP_VIA"
"Validate HTTP_X_FORWARDED_FOR", "Apstiprināt HTTP_X_FORWARDED_FOR"
"Validate REMOTE_ADDR", "Apstiprināt REMOTE_ADDR"
"Validation has failed.", "Validācija neizdevās."
"Values less than 60 are ignored. Note that changes will apply after logout.", "Vērtības ir mazāks par 60 ignorētas Ievērojiet, ka izmaiņas tiks piemērota pēc logout.".
"Variable Code must be unique.", "Mainīgs kods ir unikāls."
"Warning! Enabling this feature is not recommended on production environments because it represents a potential security risk.", "Brīdinājums Iespējojot šo funkciju nav ieteicams uz ražošanas vidē, jo tā ir potenciāls drošības risks.!"
"Web", "Web"
"Website", "Mājas"
"Website Information", "Mājas informācija"
"Website Name", "Mājas vārds"
"Website code may only contain letters (a-z), "Mājas kods var saturēt tikai burtus (a-z)
"Website with the same code", "Mājas lapa ar tādu pašu kodu"
"Weekend Days", "Weekend dienas"
"Welcome Text", "Sveicināti Teksts"
"Wrong file info format", "Nepareizs faila informācija formāts"
"Wrong number of arguments for %s", "Nepareizs argumentu skaits priekš% s"
"Wrong old style column type definition: {$definition}.", "Nepareiza vecā stila kolonnas tipa definīcija: {$ definīcija}."
"Yes", "Jā"
"You will have to log in after you save your custom admin path.", "Jums būs pieteikties pēc jums saglabāt jūsu pasūtījuma admin ceļu."
"Your design change for the specified store intersects with another one, "Jūsu projekta izmaiņām norādīto veikalu šķērso viens ar otru
"database ""%s""", "Datu bāze" "% s" ""
"Please enter 6 or more characters without leading or trailing spaces." "Lūdzu ievadiet vairāk par 6 simboliem."
"News", "Jaunumi",
"Billing address:", "Rēķina adrese:",
