
"Anchor Custom Title", "Enkurs Custom Nosaukums"
"Append Comments", "Pievienot Komentāri"
"Apply", "Apply"
"Apply Coupon Code", "Pielietot kupona kods"
"Approved the payment online.", "Apstiprināts maksājumu tiešsaistē."
"Are you sure you want to accept this payment?", "Vai tiešām jūs vēlaties pieņemt šo maksājumu?"
"Are you sure you want to cancel this order?", "Vai tiešām vēlaties atcelt šo pasūtījumu?"
"Are you sure you want to delete all items from shopping cart?", "Vai tiešām vēlaties dzēst visas preces no grozā?"
"Are you sure you want to deny this payment?", "Vai tiešām jūs vēlaties, lai liegtu šo maksājumu?"
"Are you sure you want to do this?", "Vai tiešām vēlaties to darīt?"
"Are you sure you want to send Creditmemo email to customer?", "Vai tiešām vēlaties nosūtīt Creditmemo pastu uz klientu?"
"Are you sure you want to send Invoice email to customer?", "Vai tiešām vēlaties nosūtīt rēķinu e-pastu uz klientu?"
"Are you sure you want to send Shipment email to customer?", "Vai tiešām vēlaties nosūtīt pārvadāšanas pastu uz klientu?"
"Are you sure you want to send order email to customer?", "Vai tiešām vēlaties nosūtīt pasūtījumu e-pastu uz klientu?"
"Are you sure you want to void the payment?", "Vai tiešām jūs vēlaties anulēt maksājumu?"
"Are you sure?", "Vai esat pārliecināts?"
"Are you sure? This order will be canceled and a new one will be created instead", "Vai tiešām? Šis rīkojums tiks atcelts un jauna tiks izveidots vietā"
"Assign Order Status to State", "Piešķirt pasūtījuma statuss uz valsti"
"Assign Status to State", "Piešķirt statusu uz valsti"
"Assignment Information", "Uzdevums informācija"
"At least a payment ID must be set.", "Vismaz maksājums ID jābūt noteikti."
"Authorization", "Atļauja"
"Authorized amount of %s.", "Atļautā summa% s."
"Authorizing amount of %s is pending approval on gateway.", "Atļauja daudzumu% s tiek gaidīts apstiprinājums par vārti."
"Back", "Atpakaļ"
"Back to Billing Agreements", "Atpakaļ uz Norēķinu nolīgumiem"
"Back to My Orders", "Atpakaļ uz pasūtījumiem"
"Back to Recurring Profiles", "Atpakaļ uz Recurring Profili"
"Backordered", "Backordered"
"Bestsellers", "Bestsellers"
"Bill to Name", "Bils līdz Nosaukums"
"Billing", "Norēķinu"
"Billing Address", "Norēķinu adrese"
"Billing Agreement", "Norēķinu līgums"
"Billing Agreement # %s", "Norēķinu Līgums #% s"
"Billing Agreement #%s", "Norēķinu Līgums #% s"
"Billing Agreement View", "Norēķinu līgums View"
"Billing Agreements", "Norēķinu nolīgumi"
"Billing Last Name", "Norēķinu Uzvārds"
"Billing ZIP Code", "Norēķinu ZIP kods"
"Buy %s for price %s", "Buy% s cena% s"
"CSV", "CSV"
"Cancel", "Atcelt"
"Cancel credit memo", "Atcelt Kredītrēķins"
"Cancel invoice", "Atcelt rēķinu"
"Cancel order", "Atcelt pasūtījumu"
"Canceled", "Atcelts"
"Canceled order offline.", "Atcelta pasūtījuma bezsaistē."
"Canceled order online.", "Atcelts pasūtījumu tiešsaistē."
"Cannot add order history.", "Nevar pievienot pasūtījumu vēsturi."
"Cannot create an empty shipment.", "Nevar izveidot tukšu sūtījums."
"Cannot determine the field name.", "Nevar noteikt lauka nosaukumu."
"Cannot do invoice for order.", "Nevar darīt rēķinu pasūtīšanai."
"Cannot do shipment for order.", "Nevar darīt sūtījumu kārtībā."
"Cannot get order instance", "Nevar iegūt pasūtījuma instancē"
"Cannot get the order instance.", "Nevar iegūt pasūtījuma instancē."
"Cannot register an existing credit memo.", "Nevar reģistrēt esošu kredīta piezīmi."
"Cannot register existing invoice", "Nevar reģistrēt esošo rēķinu"
"Cannot register existing shipment", "Nevar reģistrēt esošo pārvadājumu"
"Capture", "Capture"
"Capture Amount", "Capture summa"
"Capture Offline", "Capture Offline"
"Capture Online", "Capture Online"
"Capture invoice", "Capture rēķinu"
"Captured amount of %s online.", "Uzņemtie summa% s tiešsaistē."
"Capturing amount of %s is pending approval on gateway.", "Labvēlīgas daudzumu% s tiek gaidīts apstiprinājums par vārti."
"Carrier", "Pārvadātājs"
"Carrier/Method", "Pārvadātājs / metode"
"Change status, "Mainīt statusu
"Changing address information will not recalculate shipping, "Mainot adreses informācija nebūs pārrēķinās kuģniecība
"Checkout Totals Sort Order", "Noformēt kopsummas kārtošanas secība"
"City", "Pilsēta"
"Clear Shopping Cart", "Skaidrs Grozs"
"Click to change shipping method", "Noklikšķiniet, lai mainītu kuģniecības metode"
"Close", "Aizvērt"
"Closed", "Slēgts"
"Comma-separated.", "Ar komatu atdalīti."
"Comment", "Komentārs"
"Comment Text", "Komentārs Teksts"
"Comments", "Komentāri"
"Comments History", "Komentāri vēsture"
"Company", "Kompānija"
"Complete", "Pilnīga"
"Configure", "Konfigurēt"
"Configure and Add to Order", "Konfigurēt un Pievienot rīkojumu"
"Contents", "Saturs"
"Continue", "Turpināt"
"Controls whether customer IP is shown in orders, "Vadība vai klients IP parādīts pasūtījumu
"Country", "Valsts"
"Coupons", "Kuponi"
"Create", "Izveidot"
"Create New Customer", "Izveidot jaunu klientu"
"Create New Order", "Izveidot jaunu pasūtījumu"
"Create New Order Status", "Izveidot jaunu pasūtījuma statusu"
"Create New Order for %s", "Izveidot jaunu rīkojumu% s"
"Create New Order for %s in %s", "Izveidot jaunu rīkojumu% s% s"
"Create New Order for New Customer", "Izveidot jaunu pasūtījumu par jauna klienta"
"Create New Order for New Customer in %s", "Izveidot jaunu rīkojumu New Klientam% s"
"Create New Status", "Izveidot jaunu statusu"
"Create Packages", "Izveidot Packages"
"Create Shipment", "Izveidot sūtījums"
"Create Shipping Label", "Izveidot Shipping Label"
"Create Shipping Label...", "Izveidot Shipping Label ..."
"Create new credit memo for order", "Izveidot jaunu kredītu atmiņu kārtībā"
"Create new invoice for order", "Izveidot jaunu rēķinu par pasūtījuma"
"Create new shipment for order", "Izveidot jaunu sūtījumu kārtībā"
"Create...", "Izveidot ..."
"Created At", "Izveidota"
"Created billing agreement #%s.", "Izveidots Billing nolīgumu #% s."
"Created:", "Izveidots:"
"Credit Memo", "Credit Memo"
"Credit Memo #", "Kredīta Memo #"
"Credit Memo # ", "Kredīta Memo #"
"Credit Memo #%1$s | %3$s | %2$s (%4$s)", "Kredīta Memo #% 1 $ s |% 3 $ s |% 2 $ s (% 4 $ s)"
"Credit Memo Comment Email Sender", "Kredīta Memo Komentārs e-pasta sūtītājs"
"Credit Memo Comment Email Template", "Kredīta Memo Komentārs e-pasta veidne"
"Credit Memo Comment Email Template for Guest", "Kredīta Memo Komentārs E Veidne Viesis"
"Credit Memo Comments", "Credit Memo Komentāri"
"Credit Memo Email Sender", "Kredīta Memo pasta sūtītājs"
"Credit Memo Email Template", "Kredīta Memo e-pasta veidne"
"Credit Memo Email Template for Guest", "Kredīta Memo E Veidne Viesis"
"Credit Memo Update", "Kredīta Memo atjauninājums"
"Credit Memo Update for Guest", "Kredītu Zīmīte atjauninājums Viesis"
"Credit Memos", "Kredītu atgādinājumus"
"Credit memo canceling problem.", "Kredītrēķins atceļot problēmu."
"Credit memo cannot be canceled.", "Kredītrēķins nevar atcelt."
"Credit memo has been created automatically", "Kredītrēķins ir izveidota automātiski"
"Custom Price", "Custom cena"
"Custom Value", "Muitas vērtība"
"Customer", "Klients"
"Customer Can Define Start Date", "Klients var definēt sākuma datums"
"Customer Email", "Klientu Nosūtīt"
"Customer Group", "Klientu grupa"
"Customer Last Name", "Klientu Uzvārds"
"Customer My Account Order Creditmemo View", "Klientu Mans konts Pasūtījumu Creditmemo View"
"Customer My Account Order History", "Klientu Mans konts Pasūtījumu vēsture"
"Customer My Account Order Invoice View", "Klientu Mans konts Pasūtījumu rēķins View"
"Customer My Account Order Shipment View", "Klientu Mans konts Pasūtījumu Sūtījuma View"
"Customer My Account Order View", "Klientu Mans konts Pasūtījumu View"
"Customer Name", "Klienta vārds"
"Customer's Current Activities", "Klienta Pašreizējās aktivitātes"
"Customs Value", "Muitas vērtība"
"Date", "Datums"
"Date Shipped", "Datums piegādāti"
"Default Status", "Noklusētais statuss"
"Default Template", "Noklusējuma veidne"
"Default logo, "Noklusētā logotips
"Delete", "Dzēst"
"Delete Package", "Dzēst Package"
"Denied the payment online.", "Iekāpšanas maksājumu tiešsaistē."
"Deny Payment", "Aizliegt maksājums"
"Description Message", "Apraksts Ziņu"
"Discount", "Atlaide"
"Discount (%s)", "Atlaide (% s)"
"Discount Amount", "Atlaide Summa"
"Display Order ID in Header", "Display Order ID Header"
"Edit", "Edit"
"Edit Order #%s", "Rediģēt pasūtījumu #% s"
"Edit Order %s %s Address", "Rediģēt pasūtījuma% s% s adrese"
"Edit Order Status", "Labot pasūtījuma statusu"
"Email", "E"
"Email Address", "E-pasta adrese"
"Email Copy of Credit Memo", "E-kopija Kredītrēķins"
"Email Copy of Invoice", "E-kopija rēķins"
"Email Copy of Shipment", "E-kopija sūtījums"
"Email Order Confirmation", "E-pasts Pasūtījuma apstiprināšana"
"Enable", "Aktivizēt"
"Enabled", "Enabled"
"Enter the billing last name and email/ZIP as in the order billing address", "Ievadiet norēķinu uzvārdu un e-pastu / ZIP kā uz pasūtījuma norēķinu adresi"
"Entered data is incorrect. Please try again.", "Ievadītie dati ir nepareizi. Lūdzu mēģiniet vēlreiz."
"Error to Show in Shopping Cart", "Kļūda rādīt grozam"
"Excel XML", "Excel XML"
"Excl. Tax", "Bez. Nodokli"
"Expired", "Beidzās"
"Explanation", "Paskaidrojums"
"Failed to cancel the billing agreement.", "Neizdevās atcelt norēķinu līgumu."
"Failed to create billing agreement for this order.", "Neizdevās izveidot norēķinu vienošanos par šo pasūtījumu."
"Failed to finish billing agreement wizard.", "Neizdevās pabeigt norēķinu vienošanās vedni."
"Failed to send the order email.", "Neizdevās nosūtīt pasūtījuma e-pastu."
"Failed to start billing agreement wizard.", "Neizdevās sākt norēķinu vienošanās vedni."
"Failed to update the payment.", "Neizdevās atjaunināt maksājumu."
"Failed to update the profile.", "Neizdevās atjaunināt profilu."
"Failed to void the payment.", "Neizdevās anulēt maksājumu."
"Fetch", "Fetch"
"File extension not known or unsupported type in the following shipment: %s", "Faila paplašinājums nav zināms vai neatbalstītu veida šādā sūtījumā: % s"
"Find Order By:", "Atrast Order By:"
"First Name", "Vārds"
"From", "No"
"From Name", "No Name"
"From:", "No:"
"G.T. (Base)", "G.T. (bāze)"
"G.T. (Purchased)", "G.T. (nopirkts)"
"General", "General"
"General Information", "Vispārīga informācija"
"Get Payment Update", "Get maksājumu Update"
"Get Update", "Get Update"
"Get shipping methods and rates", "Get kuģniecības metodes un likmes"
"Gift Message", "Dāvanu Ziņu"
"Gift Message for This Order", "Dāvanu Ziņa par šo pasūtījumu"
"Gift Message for the Entire Order", "Dāvanu Ziņa par visu pasūtījumu"
"Gift Message for this Order", "Dāvanu Ziņa par šo rīkojumu"
"Gift Options", "Dāvanu Options"
"Girth", "Apkārtmērs"
"Grand Total", "Pavisam kopā"
"Grand Total to be Charged", "Pavisam kopā tiks Charged"
"Guest", "Guest"
"Height", "Augstums"
"Hide Customer IP", "Hide Klientu IP"
"Hold", "Hold"
"Hold action is not available.", "Turiet darbība nav pieejama."
"Hold order", "Hold kārtībā"
"ID", "ID"
"ID #", "ID #"
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %s. Transaction ID: ""%s""", "IPN" "Atmaksāts" "Kompensācijas izdevusi komersanta statuss paziņojumu par atmaksājamo summu% s Darījuma ID:..." "% S" ""
"If empty, "Ja tukša
"If empty, "Ja tukša
"If the invoice was created offline, "Ja rēķins tika izveidots izgājis
"Incl. Tax", "Iesk. Nodokli"
"Information", "Informācija"
"Initial Fee", "Sākotnējā maksa"
"Initial Fees", "Sākotnējie maksas"
"Initial period payment", "Sākotnējais termiņš maksājums"
"Insufficient information to create shipping label(s). Please verify your Store Information and Shipping Settings.", "Nepietiekama informācija, lai izveidotu kuģniecības etiķete (-iem). Lūdzu, apstipriniet savu glabāt informāciju un kuģniecības iestatījumi."
"Invalid block: %s.", "Nepareiza bloku:% s."
"Invalid carrier specified.", "Nepareiza norādīts pārvadātājs."
"Invalid draw line data. Please define ""lines"" array.", "Nepareiza izdarīt līnija datus Lūdzu definē." "Līnijas" bloks "."
"Invalid entity model", "Nepareiza vienība modelis"
"Invalid item option format.", "Nepareiza vienība iespēja formāts."
"Invalid qty to invoice item ""%s""", "Nepareiza Daudzums lai rēķins posteni" "% s" ""
"Invalid qty to refund item ""%s""", "Nepareiza Daudzums atmaksāt objektu" "% s" ""
"Invalid qty to ship for item ""%s""", "Nepareiza Daudzums nosūtīt postenim" "% s" ""
"Invalid renderer model", "Nepareiza attēlotājs modelis"
"Invalid request for adding product to quote.", "Nepareiza lūgumu papildināt produktu citēt."
"Invoice", "Rēķins"
"Invoice #", "Rēķins #"
"Invoice # ", "Rēķins #"
"Invoice #%1$s | %2$s | %4$s (%3$s)", "Rēķins #% 1 $ s |% 2 $ s |% 4 $ s (% 3 $ s)"
"Invoice #%s", "Rēķins #% s"
"Invoice Comment Email Sender", "Rēķins Komentārs e-pasta sūtītājs"
"Invoice Comment Email Template", "Rēķinu Komentārs e-pasta veidne"
"Invoice Comment Email Template for Guest", "Rēķinu Komentārs E Veidne Viesis"
"Invoice Comments", "Faktūras Komentāri"
"Invoice Date", "Rēķina datums"
"Invoice Email Sender", "Rēķins e-pasta sūtītājs"
"Invoice Email Template", "Rēķins e-pasta veidne"
"Invoice Email Template for Guest", "Rēķins E Veidne Viesis"
"Invoice Update", "Rēķins Update"
"Invoice Update for Guest", "Rēķins atjauninājums Viesis"
"Invoice and Packing Slip Design", "Rēķinu un iepakošanas slīdēšanas dizains"
"Invoice and Ship", "Rēķinu un Kuģis"
"Invoice canceling problem.", "Rēķins atcelšana problēma."
"Invoice cannot be canceled.", "Rēķins nevar atcelt."
"Invoice cannot be captured.", "Rēķins nevar uztvert."
"Invoice cannot be voided.", "Rēķins nevar nederīgu."
"Invoice capturing problem.", "Rēķins notveršanā problēmu."
"Invoice void problem", "Rēķins neesošu problēmu"
"Invoice will be created without communication with payment gateway.", "Rēķins tiks izveidots bez komunikāciju ar maksājumu vārti."
"Invoiced", "Rēķinā"
"Invoices", "Rēķini"
"Is Closed", "Ir slēgts"
"Item", "Vienība"
"Item Status", "Vienība statuss"
"Item object is not specified.", "Vienība objekts nav norādīts."
"Item options declaration error.", "Vienība iespējas deklarācija kļūda."
"Item ordered qty", "Vienība lika Daudzums"
"Item qty declaration error.", "Vienība Daudzums deklarācija kļūda."
"Items", "Preces"
"Items Invoiced", "Preces rēķinā"
"Items Ordered", "Pasūtītās preces"
"Items Refunded", "Preces Atmaksāts"
"Items Shipped", "Preces piegādāti"
"Items in the Package", "Preces paketē"
"Items maximum quantity or price do not allow checkout.", "Preces maksimālais daudzums vai cena neļauj kases."
"Items options declaration error.", "Preces iespējas deklarācija kļūda."
"Items to Refund", "Lietas, kompensācija"
"Items to Ship", "Lietas, kas kuģis"
"Key", "Atslēga"
"Last Name", "Uzvārds"
"Last Ordered Items", "Pēdējās pasūtītās preces"
"Last status can't be unassigned from state.", "Pagājušajā statusu nevar nepiešķirts no valsts."
"Length", "Garums"
"Link to the New Order", "Saite uz jauno kārtību"
"Link to the Previous Order", "Saite uz iepriekšējo rīkojumu"
"Logo for HTML Print View", "Logo HTML Print View"
"Logo for HTML documents only. If empty, "Logo HTML dokumentus tikai. Ja tukša
"Logo for PDF Print-outs (200x50)", "Logo PDF izdrukas (200x50)"
"Make Check payable to:", "Make Pārbaudīt maksājamas:"
"Manage", "Pārvaldīt"
"Maximum amount available to refund is %s", "Maksimālā pieejamā summa jāatmaksā ir% s"
"Maximum shipping amount allowed to refund is: %s", "Maksimālā kuģniecības summa ļāva atmaksāt ir:% s"
"Message", "Ziņu"
"Message:", "Ziņa:"
"Minimum Amount", "Minimālā summa"
"Minimum Order Amount", "Minimālais pasūtījuma apjoms"
"Mixed", "Mixed"
"Most Viewed", "Visvairāk skatītie"
"Most Viewed Products Report", "Visvairāk skatītie produkti Ziņot"
"Move to Shopping Cart", "Pārvietot grozam"
"Move to Wishlist", "Pārvietot uz vēlmju sarakstā"
"Multi-address Description Message", "Multi-adrese apraksts Ziņa"
"Multi-address Error to Show in Shopping Cart", "Multi-adrese Kļūda rādīt grozam"
"My Orders", "Pirkumi"
"My Orders - Details", "Pasūtījumu detaļas"
"N/A", "N / A"
"Name", "Nosaukums"
"New", "Jauns"
"New Billing Agreement", "Jaunā norēķinu līgums"
"New Credit Memo", "Jaunā Kredītrēķins"
"New Credit Memo for Guest", "Jaunā Kredītu atmiņu Viesis"
"New Credit Memo for Invoice #%s", "Jaunā Kredītu atmiņu Rēķins #% s"
"New Credit Memo for Order #%s", "Jaunā Kredītu atmiņu ordeņa #% s"
"New Invoice", "Jaunā rēķins"
"New Invoice and Shipment for Order #%s", "Jaunā Rēķins un sūtījumu ordeņa #% s"
"New Invoice for Guest", "Jaunā rēķins par Viesis"
"New Invoice for Order #%s", "Jaunā rēķins par ordeņa #% s"
"New Order", "New Order"
"New Order Confirmation Email Sender", "New Order apstiprināšana pasta sūtītājs"
"New Order Confirmation Template", "New Order apstiprināšana veidne"
"New Order Confirmation Template for Guest", "New Order apstiprināšana Veidne Viesis"
"New Order RSS", "New Order RSS"
"New Order Status", "Jaunā pasūtījuma statuss"
"New Order for Guest", "Jauns rīkojums par Viesis"
"New Shipment", "Jaunā Sūtījuma"
"New Shipment for Guest", "Jaunā sūtījumu Viesis"
"New Shipment for Order #%s", "Jaunā sūtījumu ordeņa #% s"
"Newsletter Subscription", "Jaunumiem"
"No", "Nē"
"No Items", "Nav preču"
"No Items To Refund", "Nav preču uz kompensāciju"
"No Payment Methods", "Nav Maksājumu metodes"
"No detail for number ""%s""", "Nav detaļa numuru" "% s" ""
"No information available.", "Nav pieejama informācija."
"No items", "No pozīcijas"
"No order(s) were put on hold.", "Neviens rīkojums (-s) tika aizturēts."
"No order(s) were released from holding status.", "Neviens rīkojums (-s) tika atbrīvots no saimniecības statusu."
"No ordered items", "Nav pasūtītās preces"
"No shipping information available", "Nav kuģniecības informācija pieejama"
"Nominal Items", "Nominālās Items"
"Nominal item can be purchased standalone only. To proceed please remove other items from the quote.", "Nominālais preci var iegādāties savrupu tikai Lai turpinātu, lūdzu noņemtu citus priekšmetus no cenas.".
"Nominal order registered.", "Nominālais lai reģistrēta."
"Not Capture", "Nav Capture"
"Not Initialized", "Nav Inicializēts"
"Not Notified", "Nav Paziņots"
"Not enough valid data to save the parent transaction ID.", "Nav pietiekami uzticami dati, lai saglabātu mātes darījuma ID."
"Notification Not Applicable", "Paziņojums nav piemērojams"
"Notified", "Paziņots"
"Notify Customer by Email", "Paziņot klientu pa e-pastu"
"Number", "Numurs"
"Number of Invoiced Orders", "Skaits rēķinā Pasūtījumi"
"Number of Orders", "Pasūtījumu skaits"
"Number of Refunded Orders", "Skaits atmaksāts Pasūtījumi"
"OK", "OK"
"Offline Refunded", "Bezsaistes Atmaksāts"
"On Hold", "Aizturēts"
"Online Refunded", "Tiešsaistes Atmaksāts"
"Order", "Rīkojums"
"Order #", "Pasūtījuma Nr."
"Order # ", "Pasūtījuma Nr."
"Order # %s", "Rīkojums #% s"
"Order # %s %s | %s", "Pasūtījumu #% s% s |% s"
"Order #%s", "Rīkojums #% s"
"Order #%s - %s", "Rīkojums #% s -% s"
"Order API", "Rīkojums API"
"Order Address Information", "Rīkojums Adrese informācija"
"Order Comment", "Rīkojums Komentārs"
"Order Comment Email Sender", "Rīkojums Komentārs e-pasta sūtītājs"
"Order Comment Email Template", "Rīkojums Komentārs e-pasta veidne"
"Order Comment Email Template for Guest", "Rīkojums Komentārs E Veidne Viesis"
"Order Comments", "Kārtība Komentāri"
"Order Credit Memos", "Kārtība kredītu atgādinājumus"
"Order Currency:", "Pasūtījuma Valūta:"
"Order Date", "Pasūtījuma datums"
"Order Date (%s)", "Pasūtījuma datums (% s)"
"Order Date: ", "Pasūtījuma datums:"
"Order Date: %s", "Pasūtījuma datums:% s"
"Order Details", "Informācija par pasūtījumu"
"Order Grand Total", "Rīkojums Pavisam kopā"
"Order History", "Pasūtījumu vēsture"
"Order History Info", "Pasūtījumu vēsture informācija"
"Order ID", "Pasūtījuma ID"
"Order Information", "Pasūtījuma informācija"
"Order Invoices", "Kārtība Rēķini"
"Order Shipments", "Kārtība sūtījumi"
"Order State", "Rīkojums valsts"
"Order Status", "Pasūtījuma statuss"
"Order Status Information", "Pasūtījuma statuss informācija"
"Order Statuses", "Kārtība Statusi"
"Order Subtotal", "Rīkojums Starpsumma"
"Order Taxes Report Grouped by Tax Rates", "Kārtība Nodokļi Ziņojumu Sagrupēts pēc nodokļu likmēm"
"Order Total", "Rīkojums Kopā"
"Order Totals", "Kārtība Kopsummas"
"Order Update", "Rīkojums Update"
"Order Update for Guest", "Pasūtījuma atjauninājums Viesis"
"Order View", "Rīkojums View"
"Order credit memo", "Rīkojums Kredītrēķins"
"Order does not allow to be canceled.", "Rīkojums neļauj tikt atcelts."
"Order invoice", "Pasūtījuma rēķins"
"Order is suspended as its capture amount %s is suspected to be fraudulent.", "Rīkojums ir apturēta, jo tās uztveršanas summa% s ir aizdomas krāpniecisks."
"Order object is not specified.", "Rīkojums objekts nav norādīts."
"Order saving error: %s", "Pasūtījuma ietaupījums kļūda:% s"
"Order shipments", "Kārtība sūtījumiem"
"Order status does not exist.", "Pasūtījuma statuss neeksistē."
"Order status with the same status code already exist.", "Pasūtījuma statuss ar to pašu statusa kods jau eksistē."
"Order was placed using %s", "Pasūtījumu, izmantojot% s"
"Ordered", "Pasūtīts"
"Ordered amount of %s.", "Sakārtots summu% s."
"Ordering amount of %s is pending approval on gateway.", "Pasūtīšana daudzumu% s tiek gaidīts apstiprinājums par vārti."
"Orders", "Pasūtījumi"
"Orders and Returns", "Pasūtījumi un ienākumi"
"Orders and Returns Search Form", "Pasūtījumi un atgriež meklēšana Form"
"Original Price", "Original Cena"
"Original order item that recurring payment profile correspondss to.", "Sākotnējais rīkojums vienība, kas atkārtojas maksājums profils correspondss līdz."
"PDF Credit Memos", "PDF kredītu atgādinājumus"
"PDF Invoices", "PDF rēķini"
"PDF Packingslips", "PDF Packingslips"
"PDF Print-outs", "PDF izdrukas"
"PDF object is not specified.", "PDF objekts nav norādīts."
"PDF page object is not specified.", "PDF lapu objekts nav norādīts."
"PDF total model should extend Mage_Sales_Model_Order_Pdf_Total_Default", "PDF kopējais modelis būtu paplašināt Mage_Sales_Model_Order_Pdf_Total_Default"
"Package", "Pakete"
"Package types are disregarded for USPS domestic shipments.", "Iepakojuma veidi ir ignorēta USPS iekšzemes pārvadājumiem."
"Packages", "Pakas"
"Packingslip # ", "Packingslip #"
"Paid", "Maksas"
"Paid Amount", "Samaksātā summa"
"Parent Transaction ID", "Mātes Darījuma ID"
"Parent transaction ID must have a transaction ID.", "Mātes transakcijas ID jābūt darījuma ID."
"Partial", "Daļēja"
"Payment Failed", "Maksājumu neizdevās"
"Payment Information", "Informācija par maksājumu"
"Payment Method", "Apmaksas veids"
"Payment Method Name", "Apmaksas veida nosaukums"
"Payment Method:", "Apmaksas veiks metode:"
"Payment Review", "Maksājuma pārskats"
"Payment disallow storing objects.", "Maksājumu neatļaut uzglabāšanas objektiem."
"Payment transactions disallow storing objects.", "Maksājumu darījumi neatļaut uzglabāšanas objektiem."
"Payment type", "Maksājuma veids"
"Payment update has been made.", "Maksājuma atjauninājums ir veikts."
"Pending", "Gaida"
"Pending Payment", "Gaida maksājumu"
"Period", "Periods"
"Place Order Using Billing Agreements", "Vieta rīkojums Izmantojot Norēķinu nolīgumus"
"Placed from IP", "Uzstādīts no IP"
"Please Select Products to Add", "Lūdzu izvēlieties produkti iegūtu"
"Please Select a Customer", "Lūdzu, izvēlieties klientu"
"Please Select a Store", "Lūdzu, izvēlieties Store"
"Please check billing address information. %s", "Lūdzu pārbaudiet norēķinu adresi.%s"
"Please check shipping address information. %s", "Lūdzu pārbaudiet kuģniecības adreses informāciju.%s"
"Please define PDF object before using.", "Lūdzu noteikt PDF objektu pirms lietojat."
"Please enter positive number in this field.", "Lūdzu ievadiet pozitīvu skaitli šajā jomā."
"Please select a valid payment method.", "Lūdzu, izvēlieties derīgu maksājuma veidu."
"Please specify a shipping method.", "Lūdzu, norādiet nosūtīšanas metodi."
"Please specify a valid grid column alias name that exists in grid table.", "Lūdzu, norādiet derīgu režģa kolonnas pseidonīms vārds, kas pastāv režģa galda."
"Price", "Cena"
"Print", "Print"
"Print All", "Izdrukāt All"
"Print All Invoices", "Izdrukāt visus rēķinus"
"Print All Refunds", "Drukāt Visi atgūšana"
"Print All Shipments", "Izdrukāt visus sūtījumus"
"Print Credit Memos", "Drukas kredītu atgādinājumus"
"Print Invoice", "Drukāt rēķinu"
